id,单价,总价,区,小区,户型,面积,朝向,装修,是否有电梯,关注人数,带看人数,发布时间,地区,楼,建楼年份,楼层
4866,78942,370,福田,鼎太风华六期  , 1室1厅 ,46.87, 西 , 简装 ,1,63,22, 9个月以前发布,  前海,24,2009,低
4867,57068,260,福田,万象新园  , 1室1厅 ,45.56, 北 , 其他 ,1,15,22, 20天以前发布,  南头,32,2002,中
4868,11631,1350,福田,滨海之窗  , 3室2厅 ,116.07, 东南 , 精装 ,1,6,22, 1个月以前发布,  后海,31,2004,高
4869,53990,680,福田,后海花园  , 4室2厅 ,125.95, 北 , 其他 ,1,16,22, 9个月以前发布,  后海,25,1996,高
4870,55141,450,福田,后海名苑居南区  , 2室1厅 ,81.61, 东北 , 简装 ,1,129,22, 一年前发布,  后海,8,2000,低
4871,74347,515,福田,雷圳碧榕湾  , 2室1厅 ,69.27, 南 , 其他 ,1,46,22, 一年前发布,  前海,15,2009,中
4872,72163,1300,福田,锦绣花园  , 3室2厅 ,180.15, 西南 , 简装 ,1,15,22, 一年前发布,  华侨城,28,2001,低
4873,55141,450,福田,后海名苑居南区  , 2室1厅 ,81.61, 东北 , 简装 ,1,129,22, 一年前发布,  后海,8,2000,低
4874,11195,1620,福田,阳光带海滨城二期  , 4室2厅 ,144.7, 南 , 其他 ,1,36,22, 5个月以前发布,  科技园,25,2004,低
4875,58606,475,福田,桃源村三期  , 3室2厅 ,81.05, 东北 , 其他,0,20,22, 1个月以前发布,  西丽,34,2008,中
4876,90343,1550,福田,香山里  , 4室2厅 ,171.57, 南 北 , 精装,0,19,22, 1个月以前发布,  华侨城,17,2010,中
4877,87634,630,福田,城市假日花园  , 3室2厅 ,71.89, 南 北 , 其他 ,0,36,22, 4个月以前发布,  西丽,6,2004,高
4878,11345,2550,福田,京基御景东方  , 5室3厅 ,224.76, 东 西 北 , 其他 ,1,12,22, 4个月以前发布,  红树湾,33,2007,高
4879,63647,600,福田,中旅广场  , 3室2厅 ,94.27, 南 , 其他 ,0,43,22, 6个月以前发布,  华侨城,8,1992,中
4880,80809,2200,福田,南海玫瑰花园一期  , 6室2厅 ,272.25, 南 , 其他 ,1,43,22, 6个月以前发布,  蛇口,11,2003,高
4881,53462,200,福田,天安公寓  , 2室1厅 ,37.41, 东南 , 毛坯,0,30,22, 一年前发布,  南山中心,8,板塔结合,中
4882,92036,698,福田,花园城三期  , 2室1厅 ,75.84, 东北 , 简装 ,1,14,22, 1个月以前发布,  蛇口,17,2005,中
4883,76440,888,福田,广博星海华庭  , 3室1厅 ,116.17, 东南 , 其他,0,35,22, 3个月以前发布,  蛇口,17,2004,低
4884,11182,350,福田,科技园三十四区  , 1室0厅 ,31.3, 北 , 其他,0,14,22, 4个月以前发布,  科技园,7,1992,高
4885,66441,235,福田,东方美地苑  , 2室1厅 ,35.37, 东 , 简装 ,0,190,22, 4个月以前发布,  南头,8,2001,高
4886,56054,500,福田,桃源村三期  , 3室2厅 ,89.2, 东北 , 其他 ,1,35,22, 3个月以前发布,  西丽,35,2008,中
4887,74510,850,福田,塘朗城广场东区  , 3室1厅 ,114.08, 南 , 毛坯 ,1,9,22, 8个月以前发布,  大学城,32,2015,低
4888,77737,750,福田,星海名城六期  , 3室2厅 ,96.48, 西北 北 , 其他 ,1,12,22, 1个月以前发布,  前海,26,2007,低
4889,77349,615,福田,泛海拉菲花园  , 3室2厅 ,79.51, 东南 , 其他 ,1,33,22, 3个月以前发布,  前海,20,2009,中
4890,67125,900,福田,中海深圳湾畔花园  , 4室2厅 ,134.08, 东南 , 简装 ,1,53,21, 一年前发布,  白石洲,32,2003,高
4891,81819,720,福田,汉京山  , 3室1厅 ,88, 东南 , 其他 ,1,31,21, 一年前发布,  南山中心,33,2010,低
4892,74317,500,福田,南海大厦  , 3室2厅 ,67.28, 南 北 , 简装 ,1,40,21, 一年前发布,  南山中心,24,2006,低
4893,63680,280,福田,南海大厦  , 1室1厅 ,43.97, 东南 , 精装 ,1,46,21, 一年前发布,  南山中心,24,2006,中
4894,12778,1350,福田,恒立听海花园  , 3室2厅 ,105.65, 南 , 精装 ,1,9,21, 一年前发布,  科技园,18,2006,低
4895,77649,1400,福田,锦绣花园  , 3室2厅 ,180.3, 东南 , 其他 ,1,12,21, 4个月以前发布,  华侨城,33,2001,中
4896,83817,810,福田,科苑学里  , 3室1厅 ,96.64, 西 , 其他 ,1,21,21, 3个月以前发布,  科技园,11,2005,高
4897,71523,820,福田,阳光棕榈园一期  , 3室2厅 ,114.65, 东北 , 其他 ,1,48,21, 5个月以前发布,  前海,11,2002,高
4898,56100,430,福田,桃源村一期  , 3室2厅 ,76.65, 南 北 , 其他 ,0,25,21, 8个月以前发布,  西丽,7,1997,中
4899,84095,350,福田,万豪御景苑  , 2室1厅 ,41.62, 东南 , 其他 ,1,122,21, 7个月以前发布,  前海,17,2011,高
4900,59947,565,福田,港湾花园  , 3室2厅 ,94.25, 南 , 其他 ,1,31,21, 7个月以前发布,  蛇口,7,2004,低
4901,69969,438,福田,米兰第2季  , 2室1厅 ,62.6, 东北 , 其他 ,1,39,21, 6个月以前发布,  蛇口,18,2006,高
4902,68466,335,福田,松坪村西区三期  , 2室1厅 ,48.93, 南 , 精装,0,4,21, 2个月以前发布,  科技园,35,2012,低
4903,70941,415,福田,翠薇园  , 2室1厅 ,58.5, 南 北 , 简装 ,0,19,21, 3个月以前发布,  蛇口,8,1989,中
4904,66069,1200,福田,水木丹华  , 4室2厅 ,181.63, 北 , 毛坯 ,1,57,21, 一年前发布,  大学城,30,2012,中
4905,79164,568,福田,中海阳光玫瑰园  , 2室1厅 ,71.75, 西南 , 精装 ,1,9,21, 2个月以前发布,  前海,31,2010,高
4906,59240,410,福田,龙都名园  , 2室1厅 ,69.21, 南 , 简装,0,29,21, 4个月以前发布,  西丽,17,2003,低
4907,11980,1400,福田,百仕达红树西岸  , 2室2厅 ,116.86, 西南 , 精装 ,1,11,21, 3个月以前发布,  红树湾,31,2005,低
4908,68546,720,福田,中海深圳湾畔花园  , 3室2厅 ,105.04, 东南 , 精装 ,1,32,21, 2个月以前发布,  白石洲,32,2003,高
4909,83671,1260,福田,首地容御  , 4室2厅 ,150.59, 南 , 精装 ,1,51,21, 1个月以前发布,  华侨城,32,2011,高
4910,59491,388,福田,嘉南美地  , 2室1厅 ,65.22, 北 , 精装,0,103,21, 3个月以前发布,  南头,19,2005,中
4911,57949,635,福田,欧陆经典  , 3室2厅 ,109.58, 南 , 其他 ,1,56,21, 一年前发布,  西丽,11,2005,低
4912,50676,390,福田,怡然天地居  , 2室1厅 ,76.96, 东 , 其他 ,0,133,21, 一年前发布,  西丽,6,2002,高
4913,12959,1800,福田,南海玫瑰花园三期  , 4室2厅 ,138.9, 南 , 精装 ,1,7,21, 一年前发布,  蛇口,26,2006,低
4914,65937,325,福田,松坪村西区三期  , 2室1厅 ,49.29, 东南 , 其他,0,41,21, 1个月以前发布,  科技园,33,2012,中
4915,10130,800,福田,蔚蓝海岸1期  , 3室2厅 ,78.97, 东北 , 其他 ,1,5,21, 2个月以前发布,  后海,18,2000,低
4916,82075,565,福田,城市山林  , 2室2厅 ,68.84, 西南 , 精装 ,1,43,21, 3个月以前发布,  南山中心,19,2007,低
4917,78967,1620,福田,华润城润府一期  , 4室2厅 ,205.15, 东 , 毛坯,0,13,20, 2个月以前发布,  科技园,56,2016,中
4918,80207,280,福田,万豪御景苑  , 2室1厅 ,34.91, 北 , 其他 ,1,95,20, 7个月以前发布,  前海,17,2011,低
4919,10355,3200,福田,鲸山觐海  , 4室2厅 ,309.03, 东南 , 其他 ,1,5,20, 一年前发布,  蛇口,21,2014,低
4920,64915,420,福田,现代城华庭  , 2室2厅 ,64.7, 东南 , 其他 ,1,68,20, 4个月以前发布,  南山中心,33,2004,高
4921,78987,368,福田,四季丽晶  , 1室1厅 ,46.59, 北 , 其他 ,1,8,20, 4个月以前发布,  南头,28,2011,高
4922,69628,1350,福田,锦绣花园  , 4室2厅 ,193.89, 西南 , 其他 ,1,32,20, 6个月以前发布,  华侨城,33,2001,低
4923,12667,2000,福田,绿海湾花园  , 4室2厅 ,157.88, 东南 , 精装 ,1,26,20, 5个月以前发布,  深圳湾,30,2012,中
4924,55819,330,福田,泛海城市广场  , 2室1厅 ,59.12, 东南 , 其他,0,48,20, 6个月以前发布,  前海,25,2015,高
4925,81461,290,福田,南油B区  , 1室1厅 ,35.6, 南 , 其他 ,0,11,20, 4个月以前发布,  后海,7,1990,中
4926,65600,680,福田,星海名城三期  , 3室1厅 ,103.66, 东南 , 简装 ,1,24,20, 8个月以前发布,  前海,28,2004,低
4927,72374,870,福田,锦绣花园  , 3室2厅 ,120.21, 东南 , 其他 ,1,7,20, 2个月以前发布,  华侨城,33,1996,低
4928,96408,840,福田,前海时代广场  , 2室1厅 ,87.13, 南 , 精装,0,8,20, 3个月以前发布,  前海,27,2015,高
4929,76889,340,福田,四季丽晶  , 1室1厅 ,44.22, 南 , 其他 ,1,18,20, 9个月以前发布,  南头,28,2011,低
4930,96272,1580,福田,天骄华庭  , 4室2厅 ,164.12, 南 北 , 精装 ,1,25,20, 一年前发布,  蛇口,16,2004,中
4931,55327,390,福田,桃源村一期  , 3室1厅 ,70.49, 西南 , 简装 ,0,20,20, 1个月以前发布,  西丽,7,1997,中
4932,85411,980,福田,鼎太风华四期  , 3室2厅 ,114.74, 南 北 , 其他 ,1,29,20, 1个月以前发布,  前海,18,2004,高
4933,85411,980,福田,鼎太风华四期  , 3室2厅 ,114.74, 南 北 , 其他 ,1,29,20, 1个月以前发布,  前海,18,2004,高
4934,87879,340,福田,翡翠明珠花园  , 2室1厅 ,38.69, 东 , 其他 ,1,25,20, 3个月以前发布,  南头,32,2010,低
4935,64298,275,福田,现代城梦想家园  , 1室1厅 ,42.77, 东 , 简装,0,18,20, 3个月以前发布,  后海,29,2003,高
4936,74872,480,福田,光侨街住宅区  , 2室2厅 ,64.11, 南 , 其他 ,0,9,20, 2个月以前发布,  华侨城,5,1983,高
4937,96272,1580,福田,天骄华庭  , 4室2厅 ,164.12, 南 北 , 精装 ,1,25,20, 一年前发布,  蛇口,16,2004,中
4938,91481,858,福田,缤纷年华  , 4室2厅 ,93.79, 北 , 简装 ,1,36,20, 1个月以前发布,  南头,29,2006,低
4939,60559,466,福田,宝珠花园  , 2室2厅 ,76.95, 南 , 其他 ,1,9,20, 3个月以前发布,  西丽,18,1997,高
4940,81572,930,福田,科苑学里  , 3室2厅 ,114.01, 南 , 其他,0,8,20, 2个月以前发布,  科技园,13,2005,中
4941,64886,510,福田,椰风海岸  , 2室1厅 ,78.6, 北 , 其他 ,1,30,20, 3个月以前发布,  前海,15,2004,高
4942,57465,470,福田,源华综合楼  , 3室1厅 ,81.79, 东 , 其他 ,0,11,20, 5个月以前发布,  蛇口,8,1996,中
4943,10985,2100,福田,波托菲诺纯水岸一期  , 4室2厅 ,191.16, 南 , 精装 ,1,16,20, 6个月以前发布,  华侨城,9,2003,中
4944,10453,1450,福田,滨福庭园  , 4室2厅 ,138.71, 南 北 , 简装 ,1,24,20, 7个月以前发布,  科技园,16,2005,高
4945,67604,630,福田,海景花园  , 2室2厅 ,93.19, 南 , 精装 ,1,19,20, 7个月以前发布,  华侨城,32,1993,低
4946,85460,710,福田,诺德假日花园  , 3室1厅 ,83.08, 西南 , 其他 ,1,4,20, 1个月以前发布,  前海,33,2008,中
4947,57551,210,福田,天安公寓  , 1室0厅 ,36.49, 南 , 其他,0,14,19, 一年前发布,  南山中心,8,板塔结合,中
4948,10277,1450,福田,漾日湾畔  , 4室1厅 ,141.09, 南 , 其他 ,1,15,19, 一年前发布,  后海,32,2003,中
4949,10208,1850,福田,后海理想雅园  , 5室2厅 ,181.23, 东 西 , 其他 ,1,15,19, 一年前发布,  蛇口,32,2014,中
4950,59293,930,福田,世界花园  , 4室2厅 ,156.85, 南 北 , 精装 ,1,70,19, 4个月以前发布,  华侨城,23,2002,低
4951,54379,380,福田,海典居  , 2室1厅 ,69.88, 西 , 简装 ,1,68,19, 一年前发布,  南山中心,21,1999,低
4952,70727,295,福田,英达钰龙园  , 2室1厅 ,41.71, 东南 , 其他 ,1,143,19, 6个月以前发布,  南头,30,2009,高
4953,60408,480,福田,佛山街  , 2室1厅 ,79.46, 南 , 简装 ,0,42,19, 一年前发布,  华侨城,8,1990,低
4954,44718,640,福田,海典居  , 4室2厅 ,143.12, 东南 , 其他,0,98,19, 一年前发布,  南山中心,21,1999,中
4955,74914,1500,福田,世纪村一期  , 4室1厅 ,200.23, 南 , 简装 ,1,16,19, 6个月以前发布,  红树湾,19,2001,中
4956,67568,300,福田,皇庭香格里花园  , 1室1厅 ,44.4, 东 , 其他 ,1,12,19, 5个月以前发布,  西丽,18,2006,中
4957,74005,435,福田,方鼎华庭  , 2室1厅 ,58.78, 北 , 精装 ,1,56,19, 5个月以前发布,  南头,11,2009,中
4958,72728,560,福田,天地峰景  , 2室2厅 ,77, 南 , 其他 ,1,46,19, 一年前发布,  西丽,11,2005,中
4959,10536,1050,福田,星海名城一期六组团  , 4室2厅 ,99.65, 南 北 , 其他 ,1,32,19, 一年前发布,  前海,9,2000,高
4960,65095,450,福田,龙瑞佳园  , 2室2厅 ,69.13, 东南 西南 , 其他 ,1,28,19, 3个月以前发布,  蛇口,27,2015,低
4961,74005,435,福田,方鼎华庭  , 2室1厅 ,58.78, 北 , 精装 ,1,56,19, 5个月以前发布,  南头,11,2009,中
4962,96477,920,福田,鼎太风华二期  , 3室2厅 ,95.36, 南 , 精装,0,40,19, 5个月以前发布,  前海,11,2004,低
4963,94441,778,福田,栖游家园  , 3室1厅 ,82.38, 东南 , 其他,0,19,19, 2个月以前发布,  蛇口,33,2013,中
4964,84099,1200,福田,南海玫瑰花园一期  , 4室2厅 ,142.69, 南 , 精装 ,1,31,19, 7个月以前发布,  蛇口,10,2003,高
4965,43891,370,福田,南贸中心  , 2室2厅 ,84.3, 东 西 , 其他,0,42,19, 一年前发布,  南头,6,1989,中
4966,71010,630,福田,天朗风清  , 3室1厅 ,88.72, 东南 , 其他,0,62,19, 7个月以前发布,  前海,18,2005,中
4967,68797,560,福田,前海花园三期  , 3室1厅 ,81.4, 东南 , 其他,0,14,19, 7天以前发布,  前海,17,2004,中
4968,56590,520,福田,前海花园  , 3室2厅 ,91.89, 南 , 其他,0,30,19, 14天以前发布,  前海,7,1997,高
4969,60295,270,福田,瑞景华庭  , 1室1厅 ,44.78, 东南 南 , 其他 ,1,12,19, 2个月以前发布,  前海,15,2002,中
4970,63833,569,福田,佳兆业香瑞园  , 2室2厅 ,89.14, 南 , 精装,0,39,19, 1个月以前发布,  西丽,11,2009,高
4971,69188,580,福田,佳兆业香瑞园二期  , 2室2厅 ,83.83, 南 , 简装,0,5,19, 1个月以前发布,  西丽,12,2008,中
4972,75228,430,福田,鼎太风华七期  , 1室1厅 ,57.16, 南 , 其他 ,1,14,19, 1个月以前发布,  前海,11,2009,高
4973,66130,410,福田,海伴雅居  , 2室1厅 ,62, 西 , 其他 ,1,6,19, 2个月以前发布,  蛇口,18,2002,高
4974,76191,320,福田,花果山小区  , 1室1厅 ,42, 东 南 , 其他,0,8,19, 2个月以前发布,  蛇口,6,1996,高
4975,64909,320,福田,松坪村西区三期  , 2室1厅 ,49.3, 东南 , 其他,0,44,19, 3个月以前发布,  科技园,33,2012,中
4976,62420,290,福田,美丽湾国际公寓  , 2室2厅 ,46.46, 东 , 其他 ,1,87,18, 一年前发布,  南山中心,14,2006,低
4977,75021,1350,福田,锦绣花园  , 3室2厅 ,179.95, 南 西南 , 简装 ,1,20,18, 6个月以前发布,  华侨城,30,2001,中
4978,71783,580,福田,金色海琴苑  , 2室1厅 ,80.8, 南 , 简装 ,1,15,18, 6个月以前发布,  蛇口,18,2005,中
4979,80278,289,福田,花果山小区  , 1室1厅 ,36, 东南 南 , 其他 ,0,5,18, 一年前发布,  蛇口,6,1996,中
4980,62702,370,福田,心语家园  , 2室1厅 ,59.01, 东南 , 其他 ,1,124,18, 7个月以前发布,  前海,19,2002,中
4981,13786,2380,福田,太古城北  , 5室2厅 ,172.63, 南 , 精装 ,1,5,18, 3个月以前发布,  深圳湾,30,2010,低
4982,10426,1850,福田,浪琴半岛  , 4室2厅 ,177.43, 东南 南 , 其他,0,44,18, 7个月以前发布,  科技园,30,2009,高
4983,10381,2088,福田,博海名苑  , 5室2厅 ,201.12, 南 , 精装 ,1,16,18, 一年前发布,  科技园,21,2008,低
4984,65630,730,福田,星海名城二期八组团  , 3室2厅 ,111.23, 东北 , 其他 ,1,8,18, 5个月以前发布,  前海,16,2002,高
4985,68284,805,福田,中旅广场  , 3室2厅 ,117.89, 东南 , 其他 ,1,10,18, 5个月以前发布,  华侨城,34,1997,高
4986,85554,350,福田,城市印象  , 1室1厅 ,40.91, 北 , 其他 ,1,35,18, 4个月以前发布,  南山中心,18,2004,高
4987,11363,1200,福田,悠然天地家园  , 3室2厅 ,105.6, 东南 , 简装 ,1,18,18, 2个月以前发布,  南头,18,2004,中
4988,66231,760,福田,城市假日花园  , 3室1厅 ,114.75, 南 北 , 精装,0,13,18, 6个月以前发布,  西丽,18,2003,中
4989,73490,456,福田,四海公寓  , 2室1厅 ,62.05, 东 , 其他 ,1,22,18, 6个月以前发布,  蛇口,33,2008,中
4990,49412,500,福田,深南花园  , 3室1厅 ,101.19, 东南 , 其他 ,1,31,18, 8个月以前发布,  科技园,34,1996,高
4991,56004,410,福田,海昌大厦  , 3室2厅 ,73.21, 南 , 精装 ,0,5,18, 4个月以前发布,  蛇口,7,1989,低
4992,74840,420,福田,鼎太风华七期  , 1室1厅 ,56.12, 北 , 其他 ,1,10,18, 5个月以前发布,  前海,11,2008,中
4993,73241,205,福田,栖游家园  , 1室0厅 ,27.99, 西 , 其他,0,1,18, 7个月以前发布,  蛇口,33,2013,低
4994,75810,550,福田,西海明珠花园  , 2室2厅 ,72.55, 东南 , 其他,0,24,18, 2个月以前发布,  南头,30,2004,低
4995,60267,420,福田,龙瑞佳园  , 2室1厅 ,69.69, 西北 , 其他 ,1,5,18, 3个月以前发布,  蛇口,27,2015,高
4996,10482,900,福田,观海台  , 2室1厅 ,85.86, 东 北 , 简装,0,8,18, 2个月以前发布,  后海,18,2003,高
4997,78033,595,福田,鼎太风华二期  , 2室1厅 ,76.25, 西南 , 其他,0,23,18, 2个月以前发布,  前海,11,2003,低
4998,85334,1550,福田,首地容御  , 3室2厅 ,181.64, 南 , 其他 ,1,6,18, 6个月以前发布,  华侨城,32,2011,高
4999,65341,440,福田,英达钰龙园  , 2室2厅 ,67.34, 东南 , 简装,0,44,18, 6个月以前发布,  南头,32,2004,低
5000,82713,600,福田,鼎太风华二期  , 2室2厅 ,72.54, 东北 , 其他,0,10,18, 1个月以前发布,  前海,11,2003,中
5001,65730,650,福田,俊峰丽舍  , 3室2厅 ,98.89, 西 , 其他 ,1,12,18, 2个月以前发布,  西丽,18,2004,低
5002,54649,425,福田,鼎胜林栖园  , 3室2厅 ,77.77, 南 北 , 精装 ,1,128,18, 3个月以前发布,  西丽,9,2008,高
5003,89870,503,福田,城市印象  , 2室2厅 ,55.97, 北 , 其他 ,1,23,18, 3个月以前发布,  南山中心,18,2004,中
5004,58544,480,福田,康佳苑  , 2室2厅 ,81.99, 南 , 精装 ,1,18,18, 3个月以前发布,  华侨城,30,1999,低
5005,59789,390,福田,怡然天地居  , 2室1厅 ,65.23, 南 , 精装 ,0,39,18, 3个月以前发布,  西丽,6,2004,高
5006,67181,750,福田,港湾丽都  , 3室2厅 ,111.64, 北 , 其他 ,1,10,18, 1个月以前发布,  前海,16,2003,低
5007,46915,460,福田,怡园大厦  , 3室1厅 ,98.05, 北 , 其他 ,1,4,18, 1个月以前发布,  南头,32,2000,低
5008,60276,960,福田,世界花园  , 4室2厅 ,159.27, 南 北 , 简装 ,1,23,18, 5个月以前发布,  华侨城,23,2002,中
5009,49669,375,福田,海晖大厦  , 2室1厅 ,75.5, 西南 , 精装 ,1,69,18, 31天以前发布,  后海,28,1993,中
5010,69855,450,福田,阳光花地苑  , 2室2厅 ,64.42, 西北 , 其他 ,1,35,17, 一年前发布,  前海,27,2008,高
5011,56323,510,福田,前海花园  , 3室2厅 ,90.55, 南 , 简装 ,0,92,17, 6个月以前发布,  前海,7,1999,高
5012,83334,1350,福田,香山里  , 4室2厅 ,162, 西南 , 其他 ,1,17,17, 11个月以前发布,  华侨城,32,2010,高
5013,47469,180,福田,国际市长交流中心  , 1室1厅 ,37.92, 西南 , 其他 ,1,93,17, 4个月以前发布,  红树湾,25,2004,中
5014,52119,390,福田,汇宾广场  , 2室1厅 ,74.83, 西南 , 其他 ,1,72,17, 6个月以前发布,  南山中心,32,2002,低
5015,67519,370,福田,友邻公寓  , 2室1厅 ,54.8, 东北 , 精装 ,1,47,17, 6个月以前发布,  南头,30,2006,中
5016,74718,490,福田,花园城三期  , 2室1厅 ,65.58, 南 , 其他 ,1,36,17, 3个月以前发布,  蛇口,16,2006,高
5017,78916,390,福田,诺德假日花园  , 2室1厅 ,49.42, 西南 , 其他 ,1,35,17, 3个月以前发布,  前海,30,2009,高
5018,61940,235,福田,万象新园  , 1室1厅 ,37.94, 北 , 其他 ,1,21,17, 3个月以前发布,  南头,32,2002,高
5019,67970,480,福田,米兰第2季  , 2室2厅 ,70.62, 南 , 简装 ,1,19,17, 7个月以前发布,  蛇口,18,2006,低
5020,59048,450,福田,中新街社区  , 2室2厅 ,76.21, 南 , 其他,0,29,17, 3个月以前发布,  华侨城,6,板塔结合,高
5021,61940,235,福田,万象新园  , 1室1厅 ,37.94, 北 , 其他 ,1,21,17, 3个月以前发布,  南头,32,2002,高
5022,59048,450,福田,中新街社区  , 2室2厅 ,76.21, 南 , 其他,0,29,17, 3个月以前发布,  华侨城,6,板塔结合,高
5023,67105,450,福田,松山村  , 2室1厅 ,67.06, 南 , 其他 ,0,24,17, 7个月以前发布,  华侨城,8,1992,低
5024,11703,1350,福田,滨海之窗  , 3室1厅 ,115.35, 东南 , 精装 ,1,12,17, 1个月以前发布,  后海,30,2004,低
5025,56005,409,福田,旺海怡苑  , 2室1厅 ,73.03, 南 , 精装 ,1,42,17, 4个月以前发布,  南头,16,2003,中
5026,65527,655,福田,中海深圳湾畔花园  , 2室1厅 ,99.96, 南 西南 , 其他 ,1,28,17, 8个月以前发布,  白石洲,33,2003,低
5027,11013,1900,福田,卓越维港北区  , 5室1厅 ,172.52, 南 , 精装 ,1,16,17, 2个月以前发布,  深圳湾,23,2009,低
5028,82013,590,福田,花园城一期  , 2室1厅 ,71.94, 南 , 其他 ,1,15,17, 5个月以前发布,  蛇口,11,2000,中
